140.8	-28.4	2236.5
140.85	-28.4	2336
140.95	-28.4	2352.8
141	-28.4	2325
134.2	-28.45	454
134.95	-28.45	259
135.9	-28.45	10
135.95	-28.45	2.00006666667
136.2	-28.45	78
139.8	-28.45	1823
139.85	-28.45	1805
139.9	-28.45	1920
139.95	-28.45	2259
140	-28.45	2374.57142857
140.05	-28.45	2338
140.1	-28.45	2570
140.2	-28.45	2648
140.35	-28.45	1598
140.4	-28.45	1585.66666667
140.45	-28.45	1547.33333333
140.5	-28.45	1544.57142857
140.65	-28.45	2156
140.7	-28.45	2161
140.75	-28.45	2300.66666667
140.8	-28.45	2268.11111111
140.85	-28.45	2380.25
140.9	-28.45	2253.25
140.95	-28.45	2414
141	-28.45	2396.5
135.2	-28.5	403.5
135.4	-28.5	166.5
135.9	-28.5	74
136.35	-28.5	176
139.85	-28.5	1809
140	-28.5	2097.33333333
140.05	-28.5	2077.25
140.1	-28.5	2288.5
140.15	-28.5	2456
140.2	-28.5	2462.5
140.25	-28.5	1817.25
140.3	-28.5	1563
140.35	-28.5	1573.33333333
140.4	-28.5	1550
140.45	-28.5	1555.4
140.5	-28.5	1536
140.65	-28.5	2130
140.7	-28.5	2146
140.75	-28.5	2109
140.8	-28.5	2301.33333333
140.9	-28.5	2293
140.95	-28.5	2279.5
131.1	-28.55	48.1
133.6	-28.55	158
139.8	-28.55	1776
139.9	-28.55	1830
140	-28.55	1803.42857143
140.05	-28.55	2151
140.2	-28.55	1628
140.25	-28.55	1619
140.3	-28.55	1574.75
140.35	-28.55	1636.66666667
140.65	-28.55	1940
140.7	-28.55	1908
140.75	-28.55	1903
140.8	-28.55	1910
140.95	-28.55	1456
133.8	-28.6	472
136.15	-28.6	108
136.2	-28.6	140
139.85	-28.6	1515.75
139.9	-28.6	1658
140.1	-28.6	1667
140.15	-28.6	1510
140.25	-28.6	2577.2
140.3	-28.6	1973
140.35	-28.6	1815
140.4	-28.6	1956
140.85	-28.6	1602
140.1	-28.65	1460.8
140.15	-28.65	1503
140.55	-28.65	1938
140.7	-28.65	1991
136.15	-28.7	0.00067628
136.2	-28.7	9.383e-05
136.25	-28.7	5.2047
136.3	-28.7	14.6895
138.65	-28.7	1004.3
140.15	-28.7	1456
140.3	-28.7	1722
140.55	-28.7	1846
135.05	-28.75	84
136.25	-28.75	47.239
136.5	-28.75	395
136.8	-28.75	233.9
140.35	-28.75	1592
133.8	-28.8	167
133.85	-28.8	182
133.9	-28.8	158.982
135.05	-28.8	69.302
140.45	-28.8	1504
132.6	-28.85	48.1
